age,DEMOG_sex_Female,DEMOG_sex_Male,DEMOG_sex_Unknown,DEMOG_canonical_race_Asian,DEMOG_canonical_race_Black,DEMOG_canonical_race_Native American,DEMOG_canonical_race_Other,DEMOG_canonical_race_Pacific Islander,DEMOG_canonical_race_Unknown,DEMOG_canonical_race_White,DEMOG_canonical_ethnicity_Hispanic/Latino,DEMOG_canonical_ethnicity_Non-Hispanic,DEMOG_canonical_ethnicity_Unknown,DIAG_BLD001,DIAG_BLD003,DIAG_BLD004,DIAG_BLD006,DIAG_BLD007,DIAG_BLD008,DIAG_CIR007,DIAG_CIR008,DIAG_CIR011,DIAG_CIR012,DIAG_CIR015,DIAG_CIR016,DIAG_CIR017,DIAG_CIR019,DIAG_CIR020,DIAG_CIR024,DIAG_CIR026,DIAG_CIR031,DIAG_DIG004,DIAG_DIG022,DIAG_DIG025,DIAG_EAR003,DIAG_END001,DIAG_END002,DIAG_END003,DIAG_END007,DIAG_END008,DIAG_END009,DIAG_END010,DIAG_END011,DIAG_END014,DIAG_END016,DIAG_EXT019,DIAG_EXT027,DIAG_FAC001,DIAG_FAC006,DIAG_FAC008,DIAG_FAC009,DIAG_FAC010,DIAG_FAC011,DIAG_FAC012,DIAG_FAC014,DIAG_FAC016,DIAG_FAC019,DIAG_FAC020,DIAG_FAC021,DIAG_FAC022,DIAG_FAC024,DIAG_FAC025,DIAG_GEN002,DIAG_GEN003,DIAG_GEN004,DIAG_GEN023,DIAG_INF002,DIAG_INF008,DIAG_INJ028,DIAG_INJ030,DIAG_INJ031,DIAG_MBD002,DIAG_MBD005,DIAG_MBD013,DIAG_MBD026,DIAG_MUS007,DIAG_MUS010,DIAG_MUS011,DIAG_MUS013,DIAG_MUS025,DIAG_MUS026,DIAG_MUS028,DIAG_MUS038,DIAG_NEO074,DIAG_NVS010,DIAG_NVS016,DIAG_NVS019,DIAG_NVS020,DIAG_RSP002,DIAG_RSP007,DIAG_RSP009,DIAG_RSP011,DIAG_RSP012,DIAG_RSP016,DIAG_SKN001,DIAG_SKN002,DIAG_SKN005,DIAG_SKN006,DIAG_SYM001,DIAG_SYM002,DIAG_SYM004,DIAG_SYM005,DIAG_SYM006,DIAG_SYM007,DIAG_SYM008,DIAG_SYM010,DIAG_SYM011,DIAG_SYM012,DIAG_SYM013,DIAG_SYM014,DIAG_SYM015,DIAG_SYM016,DIAG_SYM017,MED_A2A,MED_A4A,MED_A4D,MED_A4F,MED_A6U,MED_A7B,MED_A9A,MED_B62,MED_B6W,MED_C1B,MED_C1D,MED_C1F,MED_C1H,MED_C1W,MED_C3B,MED_C4G,MED_C4L,MED_C5J,MED_C5K,MED_C6C,MED_C6D,MED_C6Z,MED_D0U,MED_D1D,MED_D4B,MED_D4D,MED_D4J,MED_D4N,MED_D6D,MED_D6S,MED_H0A,MED_H1U,MED_H20,MED_H21,MED_H22,MED_H2C,MED_H2E,MED_H2S,MED_H2Z,MED_H3A,MED_H3D,MED_H3E,MED_H3H,MED_H3T,MED_H3U,MED_H4B,MED_H6H,MED_H6J,MED_H7E,MED_H7O,MED_H7T,MED_J2A,MED_J2B,MED_J5A,MED_J5E,MED_J7A,MED_J7C,MED_J9A,MED_M0B,MED_M4D,MED_M4G,MED_M9D,MED_M9F,MED_M9K,MED_M9P,MED_M9V,MED_P2B,MED_P3A,MED_P5A,MED_P6A,MED_Q3S,MED_Q5F,MED_Q5H,MED_Q5P,MED_Q5W,MED_Q6T,MED_Q6Y,MED_Q7P,MED_Q9B,MED_R1F,MED_R1M,MED_S2B,MED_S7A,MED_S7D,MED_W1A,MED_W1D,MED_W1J,MED_W1Q,MED_W1W,MED_W1Y,MED_W2A,MED_W3B,MED_W4E,MED_W5A,MED_W7C,MED_W8F,MED_Z2D,MED_Z2P,MED_Z2Q,MED_Z9D,PROC_1001,PROC_100966,PROC_100973,PROC_100975,PROC_1036,PROC_1048,PROC_118571,PROC_119052,PROC_119055,PROC_119815,PROC_1200,PROC_1316,PROC_1368,PROC_1369,PROC_1423,PROC_1428,PROC_1429,PROC_1434,PROC_1435,PROC_1453,PROC_1470,PROC_147420,PROC_1508,PROC_153334,PROC_1575,PROC_1590,PROC_1634,PROC_1709,PROC_1717,PROC_1721,PROC_1735,PROC_1746,PROC_17581,PROC_17587,PROC_17678,PROC_17918,PROC_17968,PROC_1916,PROC_2215,PROC_2220,PROC_2233,PROC_2261,PROC_2263,PROC_2291,PROC_25762,PROC_26702,PROC_3041212,PROC_310,PROC_311,PROC_337,PROC_34506,PROC_34544,PROC_349,PROC_35000004791,PROC_35073,PROC_37113,PROC_37118,PROC_37225,PROC_412485,PROC_414593,PROC_418745,PROC_419036,PROC_433709,PROC_456456,PROC_464825,PROC_473871,PROC_474,PROC_474911,PROC_475,PROC_480951,PROC_481775,PROC_481797,PROC_482536,PROC_482552,PROC_501391,PROC_657586,PROC_659308,PROC_68376,PROC_685,PROC_703,PROC_704,PROC_706,PROC_787,PROC_832,PROC_880100001,PROC_880100004,PROC_88985,PROC_900,PROC_958,LAB_ABORH_None,LAB_AG_None,LAB_ALB_Low,LAB_ALB_None,LAB_ALKP_None,LAB_ALT_None,LAB_AST_High,LAB_AST_None,LAB_AS_None,LAB_BASOAB_None,LAB_BASO_None,LAB_BE_None,LAB_BUN_High,LAB_BUN_None,LAB_CAION_None,LAB_CA_Low,LAB_CA_None,LAB_CL_None,LAB_CO2_None,LAB_CR_None,LAB_ECGIMPRESS_None,LAB_EGFR_None,LAB_EOSAB_Low,LAB_EOSAB_None,LAB_EOS_None,LAB_FASTING_None,LAB_GFR_None,LAB_GLOB_None,LAB_GLUURN_None,LAB_GLU_High,LAB_GLU_None,LAB_HCT_Low,LAB_HCT_None,LAB_HEARTRATE_None,LAB_HGB_Low,LAB_HGB_None,LAB_IGABSWAM_None,LAB_IGWAM_None,LAB_INR_None,LAB_K_Low,LAB_K_None,LAB_LYMAB_Low,LAB_LYMAB_None,LAB_LYM_None,LAB_MCHC_Low,LAB_MCHC_None,LAB_MCH_None,LAB_MCV_None,LAB_MG_None,LAB_MONOAB_None,LAB_MONO_None,LAB_NA_Low,LAB_NA_None,LAB_NEUTAB_High,LAB_NEUTAB_None,LAB_NEUT_None,LAB_NRBCABSOLUTE_None,LAB_NRBCPERCENT_None,LAB_PAXIS_None,LAB_PCCOM_None,LAB_PHOS_None,LAB_PLT_None,LAB_POCTSOURCE_None,LAB_PRINTERVAL_None,LAB_PT_High,LAB_PT_None,LAB_QRSAXIS_None,LAB_QRSDINTERVAL_None,LAB_QTCINTERVAL_None,LAB_QTINTERVAL_None,LAB_RBC_Low,LAB_RBC_None,LAB_RDW_High,LAB_RDW_None,LAB_RR_None,LAB_SARSCOV2RNA_None,LAB_SARSCOV2SRC_None,LAB_SARSCOV2TYPE_None,LAB_SPECEXPDATE_None,LAB_TBIL_None,LAB_TP_None,LAB_TWAVEAXIS_None,LAB_UCMT_None,LAB_WBC_High,LAB_WBC_None,LAB_XLEUKEST_None,LAB_XMUCUS_None,LAB_XNITRITE_None,LAB_XPTT_None,LAB_XSPG_None,LAB_XSQEP_None,LAB_XUBACT_None,LAB_XUBLOOD_None,LAB_XUCLAR_None,LAB_XUCOL_None,LAB_XUKET_None,LAB_XUPH_None,LAB_XUPROT_None,LAB_XURBC_None,LAB_XUWBC_None
0.001216069,0.0010441301,0.0032960698,0.00019334718,0.0010273475,0.0013624444,0.0011970495,0.00041213247,0.0013604297,0.0008210189,0.0007112976,0.0018091085,0.0019519621,0.00020639351,0.00027854063,0.0012253791,0.008647797,0.0016429959,0.0012630689,0.0056027183,0.001442575,0.0004909232,0.0012736176,0.0006845706,0.0009414753,0.0,0.00049322884,0.0007874639,0.00077052275,0.0,0.00032932113,0.0011558854,0.0009311309,0.0003801982,0.0005001465,0.0,0.0013563104,0.00051266205,0.004304367,0.0014629953,0.0065798704,0.0005873516,0.0011168984,0.00084191124,3.451636e-06,0.0011702919,0.0,0.0010261359,0.00058537844,0.0010461168,0.00034903712,0.0009670717,0.0013582747,0.0,0.00036038243,0.0012236434,0.0010070123,6.5922236e-06,0.0013362546,0.0004994159,0.00070504996,0.0010706395,0.00081232435,0.00212414,0.0010004375,0.0004055735,0.0,0.00046637125,0.00079093897,0.00071844086,9.077055e-05,0.00062454696,0.0004571553,0.000672432,0.0025473286,0.0012347709,0.000270655,0.000505543,0.00067191955,0.00794833,0.00060920074,0.001340167,0.00044522932,0.00016192126,0.0009175922,0.0053691003,0.00068401184,0.009652263,0.0,0.000688575,0.00043065008,0.0010889728,0.000711311,0.018960077,0.0025011168,0.0,1.6640723e-05,0.0042137112,0.00079293,0.007688734,0.00075331825,0.0005389041,0.001195612,0.002357103,0.0029049702,0.00017921529,0.0011525615,0.00025864402,0.000542301,0.0006654707,0.00036844684,0.00026338763,0.0053200154,0.0004744011,0.0013163025,0.0004572719,0.0009039692,0.0010459963,0.0020575575,0.0018760144,0.0035834515,0.0013477415,0.00078952604,0.00072045304,0.0008007502,0.0005326513,0.00043472278,0.00047396167,0.0018622928,0.00039849195,0.00074168533,0.007116365,0.00023962649,0.00087766576,0.0005583298,0.00056237145,0.009527278,0.005272009,0.00087359187,0.00035894618,0.0009009427,0.0011426628,0.00060035486,0.0008744874,0.017532451,0.0007160017,0.000313558,0.0008007346,0.00031127737,0.00025433503,0.0012977096,0.0005919634,0.0008919553,0.0015503587,0.0017675436,0.0011275269,0.0011163101,0.00097180775,0.0010849253,0.00073862646,0.00049115,0.001755667,0.00061946607,0.0006016651,0.001106698,0.0013639602,0.00058221305,0.0003226254,0.00073731504,0.0017612241,0.0005275131,0.00062906474,0.0010650514,0.0041765715,0.0014854729,0.0065524173,0.0013657259,0.00070064905,0.0010052411,0.0004990164,0.21922539,0.00044787943,0.0016009652,0.0004667387,0.00083306525,0.00031480793,0.000909551,0.0007886577,0.0012579872,0.00039361912,0.00082812825,0.0010165641,0.00055528514,0.0017263682,0.019826757,0.0010162725,0.0011502751,0.001992237,0.00095413317,0.004590303,0.0023189785,0.0006625901,0.0005965454,0.0008066263,0.0010389738,0.00221183,0.0011332644,0.003395273,0.0006980281,0.0012160017,0.0009133803,0.004011036,0.0015317104,0.0005656326,0.0015114499,0.000996713,0.0011561178,0.0010968179,0.0050955447,0.0014509282,0.15751253,0.0055525717,0.0040741307,0.0004374302,0.000579796,0.0015592357,0.001521762,0.0014006454,0.0010146762,0.00021191145,0.0004837527,0.001821918,0.0024829018,0.003976278,0.0007064316,0.0005696499,0.0030582773,0.001462886,0.00097258145,0.0008492904,0.00074014947,0.00037256183,0.0012539325,0.0014620873,0.0004586144,0.0011770569,0.0010767961,0.0012201779,0.0013630319,0.00068794773,0.0008093254,0.0006714513,0.0005356547,0.003858688,0.003435495,0.0027533155,0.0016694501,0.0007453131,0.0006957936,0.0031002983,0.0010844432,0.00046191836,0.0036450352,0.0021446205,0.00078000594,0.0013580613,0.0011647634,0.010232183,0.00074793503,0.0021489456,0.002017857,0.0011442525,0.0013271541,0.0015064029,0.0010841588,0.003517655,0.00087625044,0.0020906157,0.00065978727,0.0018388004,0.002542989,0.0015955927,0.0009941683,0.0006504416,0.0014521568,0.000781908,0.001576063,0.00068987225,0.000716344,0.00474294,0.0015302274,0.0027646187,0.0007574351,0.00042709304,0.0008289939,0.0019278002,0.008438356,0.0011646876,0.0009326499,0.00024251135,0.0004538648,0.0016180576,0.00021588684,0.0013693589,0.0011740305,0.00030267378,0.000524022,0.0010075985,0.0031189295,0.0029317916,0.00045292027,0.0012393903,0.0004861958,0.0012779254,0.00056228816,0.0005730745,0.00480121,0.0021994258,0.0014577429,0.0020211276,0.009106806,0.0008271268,0.0015218481,0.0006517749,0.001363103,0.00509394,0.0003656593,2.3134131e-05,0.0016285353,0.001333864,0.00047337066,0.0010792236,0.00018739495,0.0015362466,0.00039556404,0.0016242213,0.0,0.0006262408,0.00059381017,0.000915035,0.00048162698,0.00048193813,0.0029398995,0.0015884578,0.0005522113,0.00038428084,0.0017059522,0.0041281623,0.00020935955,0.0005881475,0.0018984342,0.0006033728,0.00036028397,0.00013133578,0.00038722355,0.00023403208,0.00076474535,0.008629996,0.0005603313,0.00072110264,0.00037854695,0.000583763,0.00033728685,0.00030191735,0.00072240457,0.0009802768,0.0002828676,0.0008712132,0.0011315228,0.0,0.0,0.0,0.0,0.00060925516,0.0017981206,0.0052637924,0.0011539146,0.0,0.008145148,0.002219698,0.0018978475,0.0035287389,0.0033128278,0.00063008186,0.0,0.00038171973,0.0003038536,0.0064182156,0.00024331301,0.00035478573,0.00041143145,0.0009779109,9.543589e-05,0.0018458961,0.0021223323,0.0012244816,0.0006837699,0.00027960597,0.00029759496,0.00024531398,0.0015350631,0.0012033059,0.0013366146
