base_name,window,consecutive,total,normal
CRTNR,1,NULL,42,20
CRTNR,2,0.0,39,20
CRTNR,2,NULL,42,20
CRTNR,4,0.0,39,20
CRTNR,4,NULL,42,20
CRTNR,7,0.0,37,20
CRTNR,7,NULL,42,20
CRTNR,30,0.0,37,20
CRTNR,30,NULL,42,20
CRTNR,90,0.0,37,20
CRTNR,90,NULL,42,20
CYAN,1,0.0,43,4
CYAN,1,NULL,45,4
CYAN,2,0.0,43,4
CYAN,2,NULL,45,4
CYAN,4,0.0,43,4
CYAN,4,NULL,45,4
CYAN,7,0.0,42,4
CYAN,7,NULL,45,4
CYAN,30,0.0,42,4
CYAN,30,NULL,45,4
CYAN,90,0.0,42,4
CYAN,90,NULL,45,4
CYCLXR,1,0.0,25,4
CYCLXR,1,NULL,26,4
CYCLXR,2,0.0,24,4
CYCLXR,2,NULL,26,4
CYCLXR,4,0.0,19,3
CYCLXR,4,NULL,26,4
CYCLXR,7,0.0,17,2
CYCLXR,7,NULL,26,4
CYCLXR,30,0.0,13,1
CYCLXR,30,1.0,1,1
CYCLXR,30,NULL,26,4
CYCLXR,90,0.0,12,1
CYCLXR,90,1.0,1,1
CYCLXR,90,NULL,26,4
CYSTC,1,0.0,2,1
CYSTC,1,NULL,2,1
CYSTC,2,0.0,2,1
CYSTC,2,NULL,2,1
CYSTC,4,0.0,2,1
CYSTC,4,NULL,2,1
CYSTC,7,0.0,2,1
CYSTC,7,NULL,2,1
CYSTC,30,0.0,2,1
CYSTC,30,NULL,2,1
CYSTC,90,0.0,2,1
CYSTC,90,NULL,2,1
CYTHN,1,0.0,32,25
CYTHN,1,1.0,1,1
CYTHN,1,NULL,34,27
CYTHN,2,0.0,31,24
CYTHN,2,1.0,2,2
CYTHN,2,NULL,34,27
CYTHN,4,0.0,31,24
CYTHN,4,1.0,2,2
CYTHN,4,NULL,34,27
CYTHN,7,0.0,31,24
CYTHN,7,1.0,2,2
CYTHN,7,NULL,34,27
CYTHN,30,0.0,31,24
CYTHN,30,1.0,2,2
CYTHN,30,NULL,34,27
CYTHN,90,0.0,31,24
CYTHN,90,1.0,2,2
CYTHN,90,NULL,34,27
CZPFR,1,0.0,38,27
CZPFR,1,NULL,38,27
CZPFR,2,0.0,38,27
CZPFR,2,NULL,38,27
CZPFR,4,0.0,36,26
CZPFR,4,1.0,2,1
CZPFR,4,NULL,38,27
CZPFR,7,0.0,33,23
CZPFR,7,1.0,4,3
CZPFR,7,NULL,38,27
CZPFR,30,0.0,29,20
CZPFR,30,1.0,6,5
CZPFR,30,2.0,1,1
CZPFR,30,NULL,38,27
CZPFR,90,0.0,29,20
CZPFR,90,1.0,6,5
CZPFR,90,2.0,1,1
CZPFR,90,NULL,38,27
CZPTOT,1,0.0,40,25
CZPTOT,1,NULL,40,25
CZPTOT,2,0.0,40,25
CZPTOT,2,NULL,40,25
CZPTOT,4,0.0,38,24
CZPTOT,4,1.0,2,1
CZPTOT,4,NULL,40,25
CZPTOT,7,0.0,35,21
CZPTOT,7,1.0,4,3
CZPTOT,7,NULL,40,25
CZPTOT,30,0.0,31,18
CZPTOT,30,1.0,6,5
CZPTOT,30,2.0,1,1
CZPTOT,30,NULL,40,25
CZPTOT,90,0.0,30,18
CZPTOT,90,1.0,7,5
CZPTOT,90,2.0,1,1
CZPTOT,90,NULL,40,25
DBIL,1,0.0,40886,11783
DBIL,1,1.0,5137,3713
DBIL,1,2.0,276,223
DBIL,1,3.0,86,71
DBIL,1,4.0,16,14
DBIL,1,5.0,3,3
DBIL,1,NULL,62262,17390
DBIL,2,0.0,24526,7221
DBIL,2,1.0,7093,4923
DBIL,2,2.0,2746,2147
DBIL,2,3.0,191,154
DBIL,2,4.0,87,73
DBIL,2,5.0,41,32
DBIL,2,NULL,62262,17390
DBIL,4,0.0,21157,6294
DBIL,4,1.0,5120,3320
DBIL,4,2.0,2320,1671
DBIL,4,3.0,2332,1875
DBIL,4,4.0,1183,993
DBIL,4,5.0,89,70
DBIL,4,NULL,62262,17390
DBIL,7,0.0,19731,5916
DBIL,7,1.0,5090,3246
DBIL,7,2.0,2337,1677
DBIL,7,3.0,1427,1111
DBIL,7,4.0,809,637
DBIL,7,5.0,560,449
DBIL,7,NULL,62262,17390
DBIL,30,0.0,17753,5429
DBIL,30,1.0,5174,3220
DBIL,30,2.0,2427,1702
DBIL,30,3.0,1397,1081
DBIL,30,4.0,894,696
DBIL,30,5.0,587,467
DBIL,30,NULL,62262,17390
DBIL,90,0.0,16670,5128
DBIL,90,1.0,5280,3261
DBIL,90,2.0,2461,1712
DBIL,90,3.0,1425,1095
DBIL,90,4.0,902,699
DBIL,90,5.0,608,482
DBIL,90,NULL,62262,17390
DDIMER,1,0.0,13907,928
DDIMER,1,1.0,322,178
DDIMER,1,2.0,33,17
DDIMER,1,3.0,3,2
DDIMER,1,4.0,2,1
DDIMER,1,5.0,1,1
DDIMER,1,NULL,29667,1279
DDIMER,2,0.0,8599,768
DDIMER,2,1.0,365,203
DDIMER,2,2.0,140,82
DDIMER,2,3.0,14,8
DDIMER,2,4.0,5,2
DDIMER,2,5.0,1,1
DDIMER,2,NULL,29667,1279
DDIMER,4,0.0,7667,746
DDIMER,4,1.0,324,164
DDIMER,4,2.0,125,73
DDIMER,4,3.0,75,47
DDIMER,4,4.0,26,17
DDIMER,4,5.0,2,2
DDIMER,4,NULL,29667,1279
DDIMER,7,0.0,7316,742
DDIMER,7,1.0,329,165
DDIMER,7,2.0,128,72
DDIMER,7,3.0,55,35
DDIMER,7,4.0,29,21
DDIMER,7,5.0,16,11
DDIMER,7,NULL,29667,1279
DDIMER,30,0.0,6713,712
DDIMER,30,1.0,344,169
DDIMER,30,2.0,132,73
DDIMER,30,3.0,58,36
DDIMER,30,4.0,29,21
DDIMER,30,5.0,16,11
DDIMER,30,NULL,29667,1279
DDIMER,90,0.0,6347,677
DDIMER,90,1.0,357,175
DDIMER,90,2.0,136,73
DDIMER,90,3.0,63,37
DDIMER,90,4.0,31,23
DDIMER,90,5.0,18,12
DDIMER,90,NULL,29667,1279
DESIP,1,0.0,51,10
DESIP,1,1.0,1,0
DESIP,1,NULL,52,10
DESIP,2,0.0,49,10
DESIP,2,1.0,2,0
DESIP,2,NULL,52,10
DESIP,4,0.0,46,9
DESIP,4,1.0,2,0
DESIP,4,NULL,52,10
DESIP,7,0.0,43,8
DESIP,7,1.0,4,1
DESIP,7,NULL,52,10
DESIP,30,0.0,40,6
DESIP,30,1.0,3,1
DESIP,30,2.0,1,0
DESIP,30,NULL,52,10
DESIP,90,0.0,39,5
DESIP,90,1.0,3,2
DESIP,90,2.0,2,0
DESIP,90,NULL,52,10
DFIGG,1,0.0,62,33
DFIGG,1,1.0,2,1
DFIGG,1,NULL,65,35
DFIGG,2,0.0,62,33
DFIGG,2,1.0,2,1
DFIGG,2,NULL,65,35
DFIGG,4,0.0,60,33
DFIGG,4,1.0,2,1
DFIGG,4,NULL,65,35
DFIGG,7,0.0,60,33
DFIGG,7,1.0,2,1
DFIGG,7,NULL,65,35
DFIGG,30,0.0,60,33
DFIGG,30,1.0,2,1
DFIGG,30,NULL,65,35
DFIGG,90,0.0,60,33
DFIGG,90,1.0,2,1
DFIGG,90,NULL,65,35
DFIGM,1,0.0,62,48
DFIGM,1,1.0,2,1
DFIGM,1,NULL,66,50
DFIGM,2,0.0,62,48
DFIGM,2,1.0,2,1
DFIGM,2,NULL,66,50
DFIGM,4,0.0,60,47
DFIGM,4,1.0,2,1
DFIGM,4,NULL,66,50
DFIGM,7,0.0,60,47
DFIGM,7,1.0,2,1
DFIGM,7,NULL,66,50
DFIGM,30,0.0,60,47
DFIGM,30,1.0,2,1
DFIGM,30,NULL,66,50
DFIGM,90,0.0,60,47
DFIGM,90,1.0,2,1
DFIGM,90,NULL,66,50
DHEA,1,0.0,11,6
DHEA,1,NULL,11,6
DHEA,2,0.0,10,6
DHEA,2,1.0,1,0
DHEA,2,NULL,11,6
DHEA,4,0.0,10,6
DHEA,4,1.0,1,0
DHEA,4,NULL,11,6
DHEA,7,0.0,10,6
DHEA,7,1.0,1,0
DHEA,7,NULL,11,6
DHEA,30,0.0,10,6
DHEA,30,1.0,1,0
DHEA,30,NULL,11,6
DHEA,90,0.0,10,6
DHEA,90,1.0,1,0
DHEA,90,NULL,11,6
DHS,1,0.0,13,8
DHS,1,NULL,13,8
DHS,2,0.0,13,8
DHS,2,NULL,13,8
DHS,4,0.0,13,8
DHS,4,NULL,13,8
DHS,7,0.0,13,8
DHS,7,NULL,13,8
DHS,30,0.0,13,8
DHS,30,NULL,13,8
DHS,90,0.0,13,8
DHS,90,NULL,13,8
DOPA,1,0.0,60,47
DOPA,1,NULL,60,47
DOPA,2,0.0,60,47
DOPA,2,NULL,60,47
DOPA,4,0.0,55,45
DOPA,4,1.0,3,2
DOPA,4,NULL,60,47
DOPA,7,0.0,55,45
DOPA,7,1.0,3,2
DOPA,7,NULL,60,47
DOPA,30,0.0,55,45
DOPA,30,1.0,3,2
DOPA,30,NULL,60,47
DOPA,90,0.0,54,44
DOPA,90,1.0,4,3
DOPA,90,NULL,60,47
DRVVLA,1,0.0,352,8
DRVVLA,1,1.0,1,1
DRVVLA,1,NULL,369,9
DRVVLA,2,0.0,350,8
DRVVLA,2,1.0,1,1
DRVVLA,2,NULL,369,9
DRVVLA,4,0.0,345,8
DRVVLA,4,1.0,1,1
DRVVLA,4,NULL,369,9
DRVVLA,7,0.0,340,8
DRVVLA,7,1.0,2,1
DRVVLA,7,NULL,369,9
DRVVLA,30,0.0,336,8
DRVVLA,30,1.0,2,1
DRVVLA,30,NULL,369,9
DRVVLA,90,0.0,332,8
DRVVLA,90,1.0,2,1
DRVVLA,90,NULL,369,9
DYSPL,1,0.0,175,2
DYSPL,1,1.0,1,0
DYSPL,1,NULL,246,2
DYSPL,2,0.0,124,1
DYSPL,2,1.0,1,0
DYSPL,2,NULL,246,2
DYSPL,4,0.0,100,1
DYSPL,4,1.0,1,0
DYSPL,4,NULL,246,2
DYSPL,7,0.0,97,1
DYSPL,7,1.0,1,0
DYSPL,7,NULL,246,2
DYSPL,30,0.0,87,1
DYSPL,30,1.0,1,0
DYSPL,30,NULL,246,2
DYSPL,90,0.0,85,1
DYSPL,90,1.0,1,0
DYSPL,90,NULL,246,2
EOS,1,0.0,231113,219039
EOS,1,1.0,157720,155605
EOS,1,2.0,21586,21201
EOS,1,3.0,7247,7122
EOS,1,4.0,3254,3183
EOS,1,5.0,1002,985
EOS,1,NULL,435358,411164
EOS,2,0.0,111213,106666
EOS,2,1.0,150773,148377
EOS,2,2.0,112333,111224
EOS,2,3.0,20284,19958
EOS,2,4.0,9342,9215
EOS,2,5.0,4183,4111
EOS,2,NULL,435358,411164
EOS,4,0.0,94382,92050
EOS,4,1.0,73808,71841
EOS,4,2.0,57121,56225
EOS,4,3.0,84216,83326
EOS,4,4.0,64873,64347
EOS,4,5.0,14603,14433
EOS,4,NULL,435358,411164
EOS,7,0.0,88917,86867
EOS,7,1.0,68019,66413
EOS,7,2.0,52341,51309
EOS,7,3.0,40156,39531
EOS,7,4.0,30324,29989
EOS,7,5.0,26428,26118
EOS,7,NULL,435358,411164
EOS,30,0.0,77679,76184
EOS,30,1.0,61024,59433
EOS,30,2.0,46976,46116
EOS,30,3.0,36317,35677
EOS,30,4.0,27934,27490
EOS,30,5.0,22512,22221
EOS,30,NULL,435358,411164
EOS,90,0.0,70284,69077
EOS,90,1.0,56344,54864
EOS,90,2.0,43762,42903
EOS,90,3.0,34129,33493
EOS,90,4.0,26668,26211
EOS,90,5.0,21837,21531
EOS,90,NULL,435358,411164
EOSAB,1,0.0,231086,127822
EOSAB,1,1.0,92425,76934
EOSAB,1,2.0,9083,7890
EOSAB,1,3.0,2650,2390
EOSAB,1,4.0,1008,930
EOSAB,1,5.0,302,281
EOSAB,1,NULL,435224,236347
EOSAB,2,0.0,111227,58323
EOSAB,2,1.0,100584,82210
EOSAB,2,2.0,55464,49713
EOSAB,2,3.0,7639,6801
EOSAB,2,4.0,3305,3044
EOSAB,2,5.0,1419,1310
EOSAB,2,NULL,435224,236347
EOSAB,4,0.0,94384,50934
EOSAB,4,1.0,63245,47284
EOSAB,4,2.0,35912,31078
EOSAB,4,3.0,40885,37350
EOSAB,4,4.0,26447,24347
EOSAB,4,5.0,4536,4134
EOSAB,4,NULL,435224,236347
EOSAB,7,0.0,88917,47847
EOSAB,7,1.0,61705,45760
EOSAB,7,2.0,34855,29954
EOSAB,7,3.0,22965,20583
EOSAB,7,4.0,15628,14166
EOSAB,7,5.0,11662,10671
EOSAB,7,NULL,435224,236347
EOSAB,30,0.0,77679,42097
EOSAB,30,1.0,60436,44216
EOSAB,30,2.0,34222,29040
EOSAB,30,3.0,22576,19953
EOSAB,30,4.0,15753,14088
EOSAB,30,5.0,11450,10345
EOSAB,30,NULL,435224,236347
EOSAB,90,0.0,70284,38096
EOSAB,90,1.0,59425,43140
EOSAB,90,2.0,34126,28639
EOSAB,90,3.0,22794,19941
EOSAB,90,4.0,16150,14309
EOSAB,90,5.0,11977,10700
EOSAB,90,NULL,435224,236347
EOSCSF,1,0.0,452,1
EOSCSF,1,NULL,500,1
EOSCSF,2,0.0,434,1
EOSCSF,2,NULL,500,1
EOSCSF,4,0.0,391,1
EOSCSF,4,NULL,500,1
EOSCSF,7,0.0,361,1
EOSCSF,7,NULL,500,1
EOSCSF,30,0.0,321,1
EOSCSF,30,NULL,500,1
EOSCSF,90,0.0,314,1
EOSCSF,90,NULL,500,1
EPI5,1,0.0,13,4
EPI5,1,NULL,13,4
EPI5,2,0.0,13,4
EPI5,2,NULL,13,4
EPI5,4,0.0,13,4
EPI5,4,NULL,13,4
EPI5,7,0.0,13,4
EPI5,7,NULL,13,4
EPI5,30,0.0,13,4
EPI5,30,NULL,13,4
EPI5,90,0.0,13,4
EPI5,90,NULL,13,4
EPIN10,1,0.0,13,4
EPIN10,1,NULL,13,4
EPIN10,2,0.0,13,4
EPIN10,2,NULL,13,4
EPIN10,4,0.0,13,4
EPIN10,4,NULL,13,4
EPIN10,7,0.0,13,4
EPIN10,7,NULL,13,4
EPIN10,30,0.0,13,4
EPIN10,30,NULL,13,4
EPIN10,90,0.0,13,4
EPIN10,90,NULL,13,4
EPINEP,1,0.0,60,46
EPINEP,1,NULL,60,46
EPINEP,2,0.0,60,46
EPINEP,2,NULL,60,46
EPINEP,4,0.0,55,42
EPINEP,4,1.0,4,3
EPINEP,4,NULL,60,46
EPINEP,7,0.0,55,42
EPINEP,7,1.0,4,3
EPINEP,7,NULL,60,46
EPINEP,30,0.0,55,42
EPINEP,30,1.0,4,3
EPINEP,30,NULL,60,46
EPINEP,90,0.0,54,41
EPINEP,90,1.0,5,4
EPINEP,90,NULL,60,46
ERYTH,1,0.0,6,3
ERYTH,1,NULL,6,3
ERYTH,2,0.0,6,3
ERYTH,2,NULL,6,3
ERYTH,4,0.0,6,3
ERYTH,4,NULL,6,3
ERYTH,7,0.0,6,3
ERYTH,7,NULL,6,3
ERYTH,30,0.0,6,3
ERYTH,30,NULL,6,3
ERYTH,90,0.0,6,3
ERYTH,90,NULL,6,3
ESTRADIOL,1,0.0,62,35
ESTRADIOL,1,NULL,62,35
ESTRADIOL,2,0.0,62,35
ESTRADIOL,2,NULL,62,35
ESTRADIOL,4,0.0,61,35
ESTRADIOL,4,1.0,1,0
ESTRADIOL,4,NULL,62,35
ESTRADIOL,7,0.0,61,35
ESTRADIOL,7,1.0,1,0
ESTRADIOL,7,NULL,62,35
ESTRADIOL,30,0.0,60,34
ESTRADIOL,30,1.0,2,1
ESTRADIOL,30,NULL,62,35
ESTRADIOL,90,0.0,60,34
ESTRADIOL,90,1.0,2,1
ESTRADIOL,90,NULL,62,35
F8INH,1,0.0,48,8
F8INH,1,1.0,1,1
F8INH,1,NULL,61,9
F8INH,2,0.0,43,8
F8INH,2,1.0,1,1
F8INH,2,NULL,61,9
F8INH,4,0.0,40,8
F8INH,4,1.0,1,1
F8INH,4,NULL,61,9
F8INH,7,0.0,32,8
F8INH,7,1.0,1,1
F8INH,7,NULL,61,9
F8INH,30,0.0,28,8
F8INH,30,1.0,2,1
F8INH,30,2.0,1,0
F8INH,30,NULL,61,9
F8INH,90,0.0,27,8
F8INH,90,1.0,2,1
F8INH,90,2.0,1,0
F8INH,90,NULL,61,9
FACIDTOT,1,0.0,10,8
FACIDTOT,1,1.0,1,1
FACIDTOT,1,NULL,11,9
FACIDTOT,2,0.0,10,8
FACIDTOT,2,1.0,1,1
FACIDTOT,2,NULL,11,9
FACIDTOT,4,0.0,9,7
FACIDTOT,4,1.0,2,2
FACIDTOT,4,NULL,11,9
FACIDTOT,7,0.0,9,7
FACIDTOT,7,1.0,2,2
FACIDTOT,7,NULL,11,9
FACIDTOT,30,0.0,5,3
FACIDTOT,30,1.0,2,2
FACIDTOT,30,2.0,3,3
FACIDTOT,30,3.0,1,1
FACIDTOT,30,NULL,11,9
FACIDTOT,90,0.0,5,3
FACIDTOT,90,1.0,1,1
FACIDTOT,90,2.0,1,1
FACIDTOT,90,3.0,1,1
FACIDTOT,90,4.0,1,1
FACIDTOT,90,5.0,1,1
FACIDTOT,90,NULL,11,9
FATPC,1,0.0,139,38
FATPC,1,1.0,1,1
FATPC,1,NULL,146,40
FATPC,2,0.0,136,37
FATPC,2,1.0,1,1
FATPC,2,NULL,146,40
FATPC,4,0.0,128,36
FATPC,4,1.0,3,1
FATPC,4,NULL,146,40
FATPC,7,0.0,123,36
FATPC,7,1.0,3,1
FATPC,7,NULL,146,40
FATPC,30,0.0,118,36
FATPC,30,1.0,3,1
FATPC,30,NULL,146,40
FATPC,90,0.0,117,36
FATPC,90,1.0,3,1
FATPC,90,NULL,146,40
FATTOT,1,0.0,111,7
FATTOT,1,NULL,117,7
FATTOT,2,0.0,109,7
FATTOT,2,NULL,117,7
FATTOT,4,0.0,102,5
FATTOT,4,1.0,1,1
FATTOT,4,NULL,117,7
FATTOT,7,0.0,98,5
FATTOT,7,1.0,1,1
FATTOT,7,NULL,117,7
FATTOT,30,0.0,94,4
FATTOT,30,1.0,1,1
FATTOT,30,NULL,117,7
FATTOT,90,0.0,93,4
FATTOT,90,1.0,1,1
FATTOT,90,NULL,117,7
FIBRINOGENA,1,0.0,114,45
FIBRINOGENA,1,1.0,8,3
FIBRINOGENA,1,NULL,139,54
FIBRINOGENA,2,0.0,80,29
FIBRINOGENA,2,1.0,21,11
FIBRINOGENA,2,2.0,2,1
FIBRINOGENA,2,NULL,139,54
FIBRINOGENA,4,0.0,69,23
FIBRINOGENA,4,1.0,17,11
FIBRINOGENA,4,2.0,7,3
FIBRINOGENA,4,3.0,5,3
FIBRINOGENA,4,NULL,139,54
FIBRINOGENA,7,0.0,68,23
FIBRINOGENA,7,1.0,15,9
FIBRINOGENA,7,2.0,7,5
FIBRINOGENA,7,3.0,4,1
FIBRINOGENA,7,4.0,1,1
FIBRINOGENA,7,5.0,1,1
FIBRINOGENA,7,NULL,139,54
FIBRINOGENA,30,0.0,67,23
FIBRINOGENA,30,1.0,15,9
FIBRINOGENA,30,2.0,7,5
FIBRINOGENA,30,3.0,4,1
FIBRINOGENA,30,4.0,1,1
FIBRINOGENA,30,5.0,1,1
FIBRINOGENA,30,NULL,139,54
FIBRINOGENA,90,0.0,67,23
FIBRINOGENA,90,1.0,15,9
FIBRINOGENA,90,2.0,7,5
FIBRINOGENA,90,3.0,4,1
FIBRINOGENA,90,4.0,1,1
FIBRINOGENA,90,5.0,1,1
FIBRINOGENA,90,NULL,139,54
FLEC,1,0.0,14,10
FLEC,1,1.0,1,0
FLEC,1,NULL,16,10
FLEC,2,0.0,14,10
FLEC,2,1.0,1,0
FLEC,2,NULL,16,10
FLEC,4,0.0,12,9
FLEC,4,1.0,2,0
FLEC,4,NULL,16,10
FLEC,7,0.0,12,9
FLEC,7,1.0,2,0
FLEC,7,NULL,16,10
FLEC,30,0.0,11,8
FLEC,30,1.0,3,1
FLEC,30,NULL,16,10
FLEC,90,0.0,9,6
FLEC,90,1.0,4,2
FLEC,90,2.0,1,1
FLEC,90,NULL,16,10
FLUCOZ,1,0.0,78,23
FLUCOZ,1,1.0,1,1
FLUCOZ,1,NULL,81,26
FLUCOZ,2,0.0,78,23
FLUCOZ,2,1.0,1,1
FLUCOZ,2,NULL,81,26
FLUCOZ,4,0.0,78,23
FLUCOZ,4,1.0,1,1
FLUCOZ,4,NULL,81,26
FLUCOZ,7,0.0,74,21
FLUCOZ,7,1.0,3,2
FLUCOZ,7,NULL,81,26
FLUCOZ,30,0.0,59,19
FLUCOZ,30,1.0,7,2
FLUCOZ,30,NULL,81,26
FLUCOZ,90,0.0,58,19
FLUCOZ,90,1.0,8,2
FLUCOZ,90,NULL,81,26
FMYABM,1,0.0,260,26
FMYABM,1,NULL,268,26
FMYABM,2,0.0,248,26
FMYABM,2,NULL,268,26
FMYABM,4,0.0,242,25
FMYABM,4,1.0,1,1
FMYABM,4,NULL,268,26
FMYABM,7,0.0,241,25
FMYABM,7,1.0,1,1
FMYABM,7,NULL,268,26
FMYABM,30,0.0,240,25
FMYABM,30,1.0,1,1
FMYABM,30,NULL,268,26
FMYABM,90,0.0,238,24
FMYABM,90,1.0,1,1
FMYABM,90,NULL,268,26
FPARV1,1,0.0,33,8
FPARV1,1,NULL,33,8
FPARV1,2,0.0,33,8
FPARV1,2,NULL,33,8
FPARV1,4,0.0,33,8
FPARV1,4,NULL,33,8
FPARV1,7,0.0,33,8
FPARV1,7,NULL,33,8
FPARV1,30,0.0,33,8
FPARV1,30,NULL,33,8
FPARV1,90,0.0,33,8
FPARV1,90,NULL,33,8
FPROTO,1,0.0,8,6
FPROTO,1,NULL,8,6
FPROTO,2,0.0,8,6
FPROTO,2,NULL,8,6
FPROTO,4,0.0,8,6
FPROTO,4,NULL,8,6
FPROTO,7,0.0,7,5
FPROTO,7,NULL,8,6
FPROTO,30,0.0,7,5
FPROTO,30,NULL,8,6
FPROTO,90,0.0,7,5
FPROTO,90,NULL,8,6
FREEVITA,1,0.0,197,71
FREEVITA,1,1.0,1,0
FREEVITA,1,NULL,206,73
FREEVITA,2,0.0,196,70
FREEVITA,2,1.0,2,1
FREEVITA,2,NULL,206,73
FREEVITA,4,0.0,190,68
FREEVITA,4,1.0,3,2
FREEVITA,4,NULL,206,73
FREEVITA,7,0.0,187,67
FREEVITA,7,1.0,4,2
FREEVITA,7,NULL,206,73
FREEVITA,30,0.0,182,65
FREEVITA,30,1.0,6,3
FREEVITA,30,NULL,206,73
FREEVITA,90,0.0,176,61
FREEVITA,90,1.0,7,5
FREEVITA,90,2.0,2,1
FREEVITA,90,NULL,206,73
FRUCTM,1,0.0,71,44
FRUCTM,1,NULL,72,44
FRUCTM,2,0.0,70,43
FRUCTM,2,1.0,1,1
FRUCTM,2,NULL,72,44
FRUCTM,4,0.0,70,43
FRUCTM,4,1.0,1,1
FRUCTM,4,NULL,72,44
FRUCTM,7,0.0,70,43
FRUCTM,7,1.0,1,1
FRUCTM,7,NULL,72,44
FRUCTM,30,0.0,70,43
FRUCTM,30,1.0,1,1
FRUCTM,30,NULL,72,44
FRUCTM,90,0.0,67,41
FRUCTM,90,1.0,3,3
FRUCTM,90,NULL,72,44
FSH,1,0.0,171,89
FSH,1,NULL,177,90
FSH,2,0.0,171,89
FSH,2,NULL,177,90
FSH,4,0.0,169,89
FSH,4,1.0,1,0
FSH,4,NULL,177,90
FSH,7,0.0,169,89
FSH,7,1.0,1,0
FSH,7,NULL,177,90
FSH,30,0.0,169,89
FSH,30,1.0,1,0
FSH,30,NULL,177,90
FSH,90,0.0,169,89
FSH,90,1.0,1,0
FSH,90,NULL,177,90
GABAP,1,0.0,59,39
GABAP,1,NULL,59,39
GABAP,2,0.0,59,39
GABAP,2,NULL,59,39
GABAP,4,0.0,59,39
GABAP,4,NULL,59,39
GABAP,7,0.0,59,39
GABAP,7,NULL,59,39
GABAP,30,0.0,59,39
GABAP,30,NULL,59,39
GABAP,90,0.0,59,39
GABAP,90,NULL,59,39
GAD65AB,1,0.0,25,20
GAD65AB,1,NULL,25,20
GAD65AB,2,0.0,24,19
GAD65AB,2,1.0,1,1
GAD65AB,2,NULL,25,20
GAD65AB,4,0.0,24,19
GAD65AB,4,1.0,1,1
GAD65AB,4,NULL,25,20
GAD65AB,7,0.0,24,19
GAD65AB,7,1.0,1,1
GAD65AB,7,NULL,25,20
GAD65AB,30,0.0,24,19
GAD65AB,30,1.0,1,1
GAD65AB,30,NULL,25,20
GAD65AB,90,0.0,24,19
GAD65AB,90,1.0,1,1
GAD65AB,90,NULL,25,20
GASTRIN,1,0.0,151,75
GASTRIN,1,1.0,1,0
GASTRIN,1,NULL,162,76
GASTRIN,2,0.0,145,73
GASTRIN,2,1.0,2,1
GASTRIN,2,NULL,162,76
GASTRIN,4,0.0,141,71
GASTRIN,4,1.0,5,3
GASTRIN,4,NULL,162,76
GASTRIN,7,0.0,139,71
GASTRIN,7,1.0,6,3
GASTRIN,7,NULL,162,76
GASTRIN,30,0.0,138,71
GASTRIN,30,1.0,6,3
GASTRIN,30,NULL,162,76
GASTRIN,90,0.0,138,71
GASTRIN,90,1.0,6,3
GASTRIN,90,NULL,162,76
GENTTRO,1,0.0,512,352
GENTTRO,1,1.0,94,74
GENTTRO,1,2.0,6,4
GENTTRO,1,NULL,679,474
GENTTRO,2,0.0,374,255
GENTTRO,2,1.0,160,122
GENTTRO,2,2.0,33,30
GENTTRO,2,3.0,2,2
GENTTRO,2,NULL,679,474
GENTTRO,4,0.0,292,190
GENTTRO,4,1.0,150,110
GENTTRO,4,2.0,63,57
GENTTRO,4,3.0,33,28
GENTTRO,4,4.0,7,6
GENTTRO,4,NULL,679,474
GENTTRO,7,0.0,260,165
GENTTRO,7,1.0,146,105
GENTTRO,7,2.0,71,64
GENTTRO,7,3.0,32,26
GENTTRO,7,4.0,15,14
GENTTRO,7,5.0,10,10
GENTTRO,7,NULL,679,474
GENTTRO,30,0.0,247,158
GENTTRO,30,1.0,139,98
GENTTRO,30,2.0,65,58
GENTTRO,30,3.0,33,25
GENTTRO,30,4.0,16,15
GENTTRO,30,5.0,13,12
GENTTRO,30,NULL,679,474
GENTTRO,90,0.0,241,154
GENTTRO,90,1.0,140,99
GENTTRO,90,2.0,66,59
GENTTRO,90,3.0,33,25
GENTTRO,90,4.0,16,15
GENTTRO,90,5.0,13,12
GENTTRO,90,NULL,679,474
GGT,1,0.0,2851,513
GGT,1,1.0,122,111
GGT,1,2.0,9,9
GGT,1,3.0,8,8
GGT,1,4.0,7,7
GGT,1,5.0,1,1
GGT,1,NULL,3876,662
GGT,2,0.0,2048,430
GGT,2,1.0,137,124
GGT,2,2.0,78,75
GGT,2,3.0,7,7
GGT,2,4.0,5,5
GGT,2,5.0,4,4
GGT,2,NULL,3876,662
GGT,4,0.0,1972,419
GGT,4,1.0,81,69
GGT,4,2.0,47,47
GGT,4,3.0,72,70
GGT,4,4.0,38,35
GGT,4,5.0,5,4
GGT,4,NULL,3876,662
GGT,7,0.0,1923,414
GGT,7,1.0,77,65
GGT,7,2.0,48,48
GGT,7,3.0,35,33
GGT,7,4.0,21,19
GGT,7,5.0,17,16
GGT,7,NULL,3876,662
GGT,30,0.0,1828,399
GGT,30,1.0,80,66
GGT,30,2.0,46,46
GGT,30,3.0,35,33
GGT,30,4.0,21,19
GGT,30,5.0,17,16
GGT,30,NULL,3876,662
GGT,90,0.0,1742,392
GGT,90,1.0,84,66
GGT,90,2.0,45,45
GGT,90,3.0,34,32
GGT,90,4.0,22,20
GGT,90,5.0,17,16
GGT,90,NULL,3876,662
GH,1,0.0,72,47
GH,1,1.0,7,5
GH,1,2.0,1,1
GH,1,3.0,1,1
GH,1,NULL,85,56
